Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,RentExpenseSupplemental,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeDiscontinuousOperations,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,OtherNonOperatingIncomeExpenses,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,OperatingIncome,OperatingExpense,SellingGeneralAndAdministration,SellingAndMarketingExpense,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,,,,,,,
BERJAYA LAND BERHAD,44012,11684160,0.24,"RM363,936,000.00",48684000,48684000,"RM-36,838,000.00","RM4,023,516,000.00","RM412,620,000.00","RM412,620,000.00","RM-81,552,000.00","RM199,004,000.00",117452000,"RM-73,837,840.00","RM-36,838,000.00","RM5,154,402,000.00","RM4,975,266,000.00","RM4,975,266,000.00",-0.0074,-0.0074,-36838000,-36838000,0,-36838000,"RM-108,607,000.00",71769000,71769000,141847000,213616000,10195000,51535000,-27918000,1454000,3163000,-28234000,-81552000,199004000,117452000,5907000,1130886000,-777000,1139732000,298603000,841129000,1136793000,4023516000,"RM5,160,309,000.00","RM5,160,309,000.00",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,OtherNonOperatingIncomeExpenses,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,OperatingIncome,OperatingExpense,SellingGeneralAndAdministration,SellingAndMarketingExpense,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,,,,,,,,,,
BERMAZ AUTO BERHAD,45046,0,0.222012,"RM432,565,000.00","RM305,843,000.00","RM2,957,093,000.00","RM432,565,000.00","RM432,565,000.00","RM-9,263,000.00","RM9,263,000.00","RM305,843,000.00","RM305,843,000.00","RM3,204,686,000.00","RM1,165,088,000.00","RM1,163,226,000.00",0.2625,0.2629,305843000,305843000,0,305843000,"RM-23,481,000.00",329324000,329324000,93978000,423302000,55567000,-9263000,9263000,335920000,247593000,247593000,84550000,163043000,583513000,2957093000,"RM3,540,606,000.00","RM3,540,606,000.00",,,,,,,,,,,,,,,,,,,
BERMAZ AUTO BERHAD,44681,0,0.274247,"RM228,328,000.00","RM155,113,000.00","RM1,949,158,000.00","RM228,328,000.00","RM228,328,000.00","RM-10,674,000.00","RM10,674,000.00","RM155,113,000.00","RM155,113,000.00","RM2,153,763,000.00","RM1,164,059,000.00","RM1,161,769,000.00",0.1333,0.1335,155113000,155113000,0,155113000,"RM-2,850,000.00",157963000,157963000,59691000,217654000,40369000,-10674000,10674000,169908000,204605000,204605000,77366000,127239000,374513000,1949158000,"RM2,323,671,000.00","RM2,323,671,000.00",,,,,,,,,,,,,,,,,,,
BERMAZ AUTO BERHAD,44316,0,0.236574,"RM181,765,000.00","RM133,842,000.00","RM1,993,418,000.00","RM181,765,000.00","RM181,765,000.00","RM-12,816,000.00","RM12,816,000.00","RM133,842,000.00","RM133,842,000.00","RM2,168,061,000.00","RM1,164,756,000.00","RM1,161,792,000.00",0.1149,0.1152,133842000,133842000,0,133842000,"RM4,862,000.00",128980000,128980000,39969000,168949000,41393000,-12816000,12816000,119853000,174643000,174643000,62590000,112053000,294496000,1993418000,"RM2,287,914,000.00","RM2,287,914,000.00",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,RentExpenseSupplemental,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,OtherNonOperatingIncomeExpenses,SpecialIncomeCharges,OtherSpecialCharges,WriteOff,ImpairmentOfCapitalAssets,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,OperatingIncome,OperatingExpense,SellingGeneralAndAdministration,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,,
BERTAM ALLIANCE BERHAD,44926,55455.36,0.24,"RM866,452.00",231064,231064,"RM15,310,643.00",181164,"RM17,690,411.00","RM1,097,516.00","RM916,352.00","RM-55,376.00","RM55,376.00","RM15,135,034.36","RM15,310,643.00","RM20,951,492.00",67260,,"RM248,106,497.00","RM248,106,497.00",0.0617,0.0617,15310643,15310643,0,15310643,"RM1,982.00",15308661,15308661,-14447685,860976,30400,231064,-62998,-168066,0,-55376,55376,654888,3261081,6131684,6131684,3915969,17690411,"RM21,606,380.00","RM21,606,380.00",,,,,,,,,,,
BERTAM ALLIANCE BERHAD,44561,-489177.12,0.24,"RM-1,883,475.00",-2038238,-2038238,"RM-4,486,695.00",166457,"RM3,002,218.00","RM-3,921,713.00","RM-4,088,170.00","RM-40,191.00","RM40,191.00","RM-2,937,634.12","RM-4,486,695.00","RM5,562,027.00",75812,,"RM237,323,164.00","RM237,323,164.00",-0.0189,-0.0189,-4486695,-4486695,0,-4486695,"RM339,716.00",-4826411,-4826411,698050,-4128361,6000,-2038238,-27999,-281973,2348210,-40191,40191,-2055932,2559809,2561359,2561359,503877,3002218,"RM3,506,095.00","RM3,506,095.00",,,,,,,,,,,
BERTAM ALLIANCE BERHAD,44196,-8122.396169,0.000214,"RM-2,512,068.00",-37888679,-37978213,"RM-40,837,241.00",277285,"RM6,308,865.00","RM-40,400,747.00","RM-40,678,032.00","RM-169,233.00","RM169,233.00","RM-2,777,616.40","RM-40,837,241.00","RM9,144,625.00",108862,"RM-40,678,032.00","RM206,756,497.00","RM206,756,497.00",-0.1975,-0.1975,-40837241,-40837241,0,-40837241,"RM1,288.00",-40838529,-40838529,-8736,-40847265,66328,-37978213,-443443,2741655,35590467,-169233,169233,-2766147,2835760,2839190,2839190,69613,6308865,"RM6,378,478.00","RM6,378,478.00",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,InterestIncome,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,OtherNonOperatingIncomeExpenses,SpecialIncomeCharges,WriteOff,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,InterestIncomeNonOperating,OperatingIncome,OperatingExpense,OtherOperatingExpenses,SellingGeneralAndAdministration,SellingAndMarketingExpense,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,
BESHOM HOLDINGS BERHAD,45046,6636.880998,0.308649,"RM29,968,974.00",21503,21503,"RM16,285,082.00",5505308,"RM101,038,647.00","RM29,990,477.00","RM24,485,169.00","RM390,425.00","RM221,098.00",611523,"RM16,270,215.88","RM16,285,082.00","RM150,221,652.00","RM24,028,488.00","RM300,103,232.00","RM300,103,232.00",0.0543,0.0543,16285082,16285082,0,16285082,"RM-489,906.00",16774988,16774988,7489083,24264071,#NUM!,21503,-21503,390425,221098,611523,24006985,49183005,647228,54438606,30430702,24007904,73189990,101038647,"RM174,228,637.00","RM174,228,637.00",,,,,,,,,,
BESHOM HOLDINGS BERHAD,44681,-160185.604218,0.282214,"RM47,153,201.00",-567604,-567604,"RM28,197,187.00",6067887,"RM123,391,195.00","RM46,585,597.00","RM40,517,710.00","RM372,049.00","RM217,365.00",589414,"RM28,604,605.40","RM28,197,187.00","RM168,939,915.00","RM40,047,896.00","RM298,164,405.00","RM298,164,405.00",0.0946,0.0946,28197187,28197187,0,28197187,"RM-729,850.00",28927037,28927037,11373308,40300345,2693810,-567604,567604,372049,217365,589414,40615500,45548720,1043252,51566196,27266775,24299421,86164220,123391195,"RM209,555,415.00","RM209,555,415.00",,,,,,,,,,
BESHOM HOLDINGS BERHAD,44316,-388531.272311,0.255418,"RM60,378,527.00",-1521159,-1521159,"RM38,804,937.00",6320722,"RM166,408,768.00","RM58,857,368.00","RM52,536,646.00","RM683,840.00","RM263,893.00",947733,"RM39,937,564.73","RM38,804,937.00","RM217,984,881.00","RM51,883,497.00","RM301,013,896.00","RM301,013,896.00",0.128941,0.128941,38804937,38804937,0,38804937,"RM-116,418.00",38921355,38921355,13351398,52272753,2655348,-1521159,1521159,683840,263893,947733,50385346,51576113,1107383,55711983,29159784,26552199,101961459,166408768,"RM268,370,227.00","RM268,370,227.00",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,InterestIncome,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,RentExpenseSupplemental,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,OtherNonOperatingIncomeExpenses,SpecialIncomeCharges,OtherSpecialCharges,ImpairmentOfCapitalAssets,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,InterestIncomeNonOperating,OperatingIncome,OperatingExpense,OtherOperatingExpenses,DepreciationAndAmortizationInIncomeStatement,Amortization,DepreciationIncomeStatement,SellingGeneralAndAdministration,SellingAndMarketingExpense,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,
BETAMEK BERHAD,45016,0,0.274555,"RM27,506,896.00",#NUM!,#NUM!,"RM16,266,153.00",4172187,"RM169,259,494.00","RM27,506,896.00","RM23,334,709.00","RM-576,544.00","RM912,388.00",335844,"RM16,266,153.00","RM16,266,153.00","RM182,705,810.00",#NUM!,"RM22,998,865.00","RM450,000,000.00","RM450,000,000.00",0.0361,0.0361,16266153,16266153,0,16266153,16266153,16266153,6156168,22422321,#NUM!,#NUM!,#NUM!,#NUM!,-576544,912388,335844,22998865,13446316,2016319,#NUM!,#NUM!,#NUM!,11676454,95999,11580455,36445181,169259494,"RM205,704,675.00","RM205,704,675.00",,,,,,
BETAMEK BERHAD,44651,0,0.221982,"RM22,169,773.00",-17000,-17000,"RM13,473,346.00",3915220,"RM108,520,664.00","RM22,169,773.00","RM18,254,553.00","RM-912,341.00","RM937,021.00",24680,"RM13,473,346.00","RM13,473,346.00","RM114,821,561.00",2000,"RM18,229,873.00","RM450,000,000.00","RM450,000,000.00",0.029941,0.029941,13473346,13473346,0,13473346,13473346,13473346,3844186,17317532,543000,8000,-8000,0,-912341,937021,24680,18229873,6300897,976772,1658000,952000,706000,6410537,356511,6054026,24530770,108520664,"RM133,051,434.00","RM133,051,434.00",,,,,,
BETAMEK BERHAD,44286,-1942424.808944,0.359216,"RM27,516,374.00",-5407398,-5407398,"RM12,208,234.00",2648491,"RM99,587,000.00","RM22,108,976.00","RM19,460,485.00","RM-248,380.00","RM408,453.00",160073,"RM15,673,207.19","RM12,208,234.00","RM105,801,000.00",539000,"RM19,300,412.00","RM450,000,000.00","RM450,000,000.00",0.027129,0.027129,12208234,12208234,0,12208234,12208234,12208234,6843798,19052032,888000,-3024398,-806000,3830398,-248380,408453,160073,24068282,6214000,696000,502000,0,502000,1551000,587000,964000,30282282,99587000,"RM129,869,218.00","RM129,869,218.00",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,RentExpenseSupplemental,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,SpecialIncomeCharges,WriteOff,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,OperatingIncome,OperatingExpense,OtherOperatingExpenses,SellingGeneralAndAdministration,SellingAndMarketingExpense,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,,,
BINA DARULAMAN BERHAD,44926,-45469.924812,0.385338,"RM22,269,000.00",-118000,-118000,"RM5,597,000.00",6321000,"RM183,228,000.00","RM22,151,000.00","RM15,830,000.00","RM-6,786,000.00","RM6,786,000.00","RM5,669,530.08","RM5,597,000.00","RM215,422,000.00",253000,"RM15,830,000.00","RM303,855,000.00","RM303,855,000.00",0.0184,0.0184,5597000,5597000,0,5597000,"RM38,000.00",5559000,5559000,3485000,9044000,-118000,118000,-6786000,6786000,15948000,32194000,319000,36570000,3862000,32708000,48142000,183228000,"RM231,370,000.00","RM231,370,000.00",,,,,,,,,,,,
BINA DARULAMAN BERHAD,44561,-217195.366795,0.309395,"RM20,772,000.00",-702000,-702000,"RM5,387,000.00",6984000,"RM172,945,000.00","RM20,070,000.00","RM13,086,000.00","RM-5,316,000.00","RM5,316,000.00","RM5,871,804.63","RM5,387,000.00","RM193,941,000.00",414000,"RM13,086,000.00","RM303,855,000.00","RM303,855,000.00",0.0177,0.0177,5387000,5387000,0,5387000,"RM21,000.00",5366000,5366000,2404000,7770000,-702000,702000,-5316000,5316000,13788000,20996000,608000,30470000,1958000,28512000,34784000,172945000,"RM207,729,000.00","RM207,729,000.00",,,,,,,,,,,,
BINA DARULAMAN BERHAD,44196,-381705.179283,0.38247,"RM25,248,000.00",-998000,-998000,"RM5,292,000.00",8337000,"RM175,967,000.00","RM24,250,000.00","RM15,913,000.00","RM-7,379,000.00","RM7,379,000.00","RM5,908,294.82","RM5,292,000.00","RM202,674,000.00",263000,"RM15,913,000.00","RM303,855,000.00","RM303,855,000.00",0.0174,0.0174,5292000,5292000,0,5292000,"RM22,000.00",5270000,5270000,3264000,8534000,-998000,998000,-7379000,7379000,16911000,26707000,717000,30685000,1659000,29026000,43618000,175967000,"RM219,585,000.00","RM219,585,000.00",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,RentExpenseSupplemental,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,SpecialIncomeCharges,WriteOff,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,OperatingIncome,OperatingExpense,SellingGeneralAndAdministration,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,,,,,
BINA PURI HOLDINGS BHD,45107,-3558720,0.24,"RM-64,935,000.00",-14828000,-14828000,"RM-122,956,000.00",10073000,"RM124,708,000.00","RM-79,763,000.00","RM-89,836,000.00","RM-32,691,000.00","RM32,691,000.00","RM-111,686,720.00","RM-122,956,000.00","RM170,913,000.00",#NUM!,,"RM2,098,613,000.00","RM2,098,613,000.00",-0.059,-0.059,-122956000,-122956000,0,-122956000,"RM3,187,000.00",-126143000,-126143000,3616000,-122527000,-14828000,14828000,-32691000,32691000,-76070000,46205000,68514000,68514000,-29865000,124708000,"RM94,843,000.00","RM94,843,000.00",,,,,,,,,,,,,,
BINA PURI HOLDINGS BHD,44742,-3894720,0.24,"RM-19,001,000.00",-16228000,-16228000,"RM-74,749,000.00",10184000,"RM219,672,000.00","RM-35,229,000.00","RM-45,413,000.00","RM-26,516,000.00","RM26,516,000.00","RM-62,415,720.00","RM-74,749,000.00","RM269,028,000.00",533000,,"RM1,559,771,000.00","RM1,559,771,000.00",-0.048,-0.048,-74749000,-74749000,0,-74749000,"RM5,736,000.00",-80485000,-80485000,8556000,-71929000,-16228000,16228000,-26516000,26516000,-34109000,49356000,68779000,68779000,15247000,219672000,"RM234,919,000.00","RM234,919,000.00",,,,,,,,,,,,,,
BINA PURI HOLDINGS BHD,44377,-6480,0.24,"RM-15,267,000.00",-27000,-27000,"RM-63,910,000.00",10003000,"RM265,826,000.00","RM-15,294,000.00","RM-25,297,000.00","RM-37,130,000.00","RM37,130,000.00","RM-63,889,480.00","RM-63,910,000.00","RM314,714,000.00",3274000,,"RM949,475,000.00","RM944,158,000.00",-0.068,-0.068,-63910000,-63910000,0,-63910000,"RM-188,000.00",-63722000,-63722000,1295000,-62427000,-27000,27000,-37130000,37130000,-27248000,48888000,60247000,60247000,21640000,265826000,"RM287,466,000.00","RM287,466,000.00",,,,,,,,,,,,,,
BINA PURI HOLDINGS BHD,44012,-526800,0.24,"RM16,909,000.00",-2195000,-2195000,"RM-54,107,000.00",9489000,"RM339,787,000.00","RM14,714,000.00","RM5,225,000.00","RM-32,321,000.00","RM32,321,000.00","RM-52,438,800.00","RM-54,107,000.00","RM382,978,000.00",3125000,"RM31,815,000.00","RM573,059,000.00","RM573,059,000.00",-0.094,-0.094,-54107000,-54107000,0,-54107000,"RM-14,307,000.00",-39800000,-39800000,12704000,-27096000,-2195000,2195000,-32321000,32321000,4444000,43191000,52856000,52856000,47635000,339787000,"RM387,422,000.00","RM387,422,000.00",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,RentExpenseSupplemental,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,OtherNonOperatingIncomeExpenses,SpecialIncomeCharges,WriteOff,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,OperatingIncome,OperatingExpense,OtherOperatingExpenses,SellingGeneralAndAdministration,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,,,,
BINASAT COMMUNICATIONS BERHAD,44742,281.351507,0.178977,"RM12,471,223.00",1572,1572,"RM4,804,309.00",5210877,"RM66,082,452.00","RM12,472,795.00","RM7,261,918.00","RM-660,682.00","RM660,682.00","RM4,803,018.35","RM4,804,309.00","RM77,299,662.00",1931995,"RM350,828,548.00","RM350,828,548.00",0.0137,0.0137,4804309,4804309,0,4804309,"RM-615,459.00",5419768,5419768,1181468,6601236,1052416,1572,-1572,-660682,660682,6207930,11217210,4430781,6786429,6786429,17425140,66082452,"RM83,507,592.00","RM83,507,592.00",,,,,,,,,,,,,
BINASAT COMMUNICATIONS BERHAD,44377,-67719.732821,0.398675,"RM6,830,418.00",-169862,-169862,"RM2,377,963.00",1983010,"RM41,757,369.00","RM6,660,556.00","RM4,677,546.00","RM-641,622.00","RM641,622.00","RM2,480,105.27","RM2,377,963.00","RM49,800,881.00",1524123,"RM275,650,802.00","RM275,650,802.00",0.0086,0.0086,2377963,2377963,0,2377963,"RM-48,939.00",2426902,2426902,1609022,4035924,801605,-169862,169862,-641622,641622,4045803,8043512,2104047,5939465,5939465,12089315,41757369,"RM53,846,684.00","RM53,846,684.00",,,,,,,,,,,,,
BINASAT COMMUNICATIONS BERHAD,44012,-168965.009808,0.232258,"RM7,141,443.00",-727489,-727489,"RM2,925,653.00",1584659,"RM33,707,759.00","RM6,413,954.00","RM4,829,295.00","RM-646,452.00","RM646,452.00","RM3,484,176.99","RM2,925,653.00","RM41,131,815.00",1182282,"RM262,315,040.00","RM262,315,040.00",0.0112,0.0112,2925653,2925653,0,2925653,"RM-285,692.00",3211345,3211345,971498,4182843,1204987,-727489,727489,-646452,646452,4351797,7424056,1609832,5814224,5814224,11775853,33707759,"RM45,483,612.00","RM45,483,612.00",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,InterestIncome,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,OtherNonOperatingIncomeExpenses,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,InterestIncomeNonOperating,OperatingIncome,OperatingExpense,OtherOperatingExpenses,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,,,,,,,,
